placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
fukui-station-east-entrance,Face,2026-07-31 00:00:00,2026-07-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-31 01:00:00,2026-07-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-31 02:00:00,2026-07-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-31 03:00:00,2026-07-31 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-31 04:00:00,2026-07-31 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-31 05:00:00,2026-07-31 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-31 06:00:00,2026-07-31 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-31 07:00:00,2026-07-31 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-31 08:00:00,2026-07-31 09:00:00,8,0,2,2,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-31 09:00:00,2026-07-31 10:00:00,36,0,17,1,1,0,0,3,2,2,0,3,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-31 10:00:00,2026-07-31 11:00:00,73,0,22,3,8,5,7,6,0,1,0,5,3,0,3,1,5,3,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-31 11:00:00,2026-07-31 12:00:00,50,1,11,5,4,4,4,1,2,4,0,6,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-31 12:00:00,2026-07-31 13:00:00,51,0,17,7,1,3,7,3,1,0,0,4,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-31 13:00:00,2026-07-31 14:00:00,57,2,29,2,4,4,3,3,0,0,0,2,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-31 14:00:00,2026-07-31 15:00:00,56,1,19,4,9,2,3,1,2,0,0,4,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-31 15:00:00,2026-07-31 16:00:00,52,0,22,4,7,5,0,1,0,1,1,3,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-31 16:00:00,2026-07-31 17:00:00,76,1,32,7,3,8,3,0,1,3,0,5,1,3,3,2,0,3,0,0,0,0,0,0,0,0,1,0
fukui-station-east-entrance,Face,2026-07-31 17:00:00,2026-07-31 18:00:00,92,0,53,6,10,2,2,1,0,0,1,5,4,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-31 18:00:00,2026-07-31 19:00:00,69,1,24,8,6,6,5,3,2,0,1,3,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-31 19:00:00,2026-07-31 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-31 20:00:00,2026-07-31 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-31 21:00:00,2026-07-31 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-31 22:00:00,2026-07-31 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-31 23:00:00,2026-08-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
