placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-06-26 00:00:00,2026-06-26 01:00:00,0
tojinbo-shotaro,Person,2026-06-26 01:00:00,2026-06-26 02:00:00,0
tojinbo-shotaro,Person,2026-06-26 02:00:00,2026-06-26 03:00:00,2
tojinbo-shotaro,Person,2026-06-26 03:00:00,2026-06-26 04:00:00,0
tojinbo-shotaro,Person,2026-06-26 04:00:00,2026-06-26 05:00:00,0
tojinbo-shotaro,Person,2026-06-26 05:00:00,2026-06-26 06:00:00,43
tojinbo-shotaro,Person,2026-06-26 06:00:00,2026-06-26 07:00:00,98
tojinbo-shotaro,Person,2026-06-26 07:00:00,2026-06-26 08:00:00,79
tojinbo-shotaro,Person,2026-06-26 08:00:00,2026-06-26 09:00:00,393
tojinbo-shotaro,Person,2026-06-26 09:00:00,2026-06-26 10:00:00,259
tojinbo-shotaro,Person,2026-06-26 10:00:00,2026-06-26 11:00:00,529
tojinbo-shotaro,Person,2026-06-26 11:00:00,2026-06-26 12:00:00,572
tojinbo-shotaro,Person,2026-06-26 12:00:00,2026-06-26 13:00:00,910
tojinbo-shotaro,Person,2026-06-26 13:00:00,2026-06-26 14:00:00,924
tojinbo-shotaro,Person,2026-06-26 14:00:00,2026-06-26 15:00:00,1029
tojinbo-shotaro,Person,2026-06-26 15:00:00,2026-06-26 16:00:00,793
tojinbo-shotaro,Person,2026-06-26 16:00:00,2026-06-26 17:00:00,525
tojinbo-shotaro,Person,2026-06-26 17:00:00,2026-06-26 18:00:00,53
tojinbo-shotaro,Person,2026-06-26 18:00:00,2026-06-26 19:00:00,12
tojinbo-shotaro,Person,2026-06-26 19:00:00,2026-06-26 20:00:00,0
tojinbo-shotaro,Person,2026-06-26 20:00:00,2026-06-26 21:00:00,0
tojinbo-shotaro,Person,2026-06-26 21:00:00,2026-06-26 22:00:00,0
tojinbo-shotaro,Person,2026-06-26 22:00:00,2026-06-26 23:00:00,0
tojinbo-shotaro,Person,2026-06-26 23:00:00,2026-06-27 00:00:00,0
