placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-06-07 00:00:00,2026-06-07 01:00:00,4
tojinbo-shotaro,Person,2026-06-07 01:00:00,2026-06-07 02:00:00,2
tojinbo-shotaro,Person,2026-06-07 02:00:00,2026-06-07 03:00:00,1
tojinbo-shotaro,Person,2026-06-07 03:00:00,2026-06-07 04:00:00,3
tojinbo-shotaro,Person,2026-06-07 04:00:00,2026-06-07 05:00:00,0
tojinbo-shotaro,Person,2026-06-07 05:00:00,2026-06-07 06:00:00,28
tojinbo-shotaro,Person,2026-06-07 06:00:00,2026-06-07 07:00:00,158
tojinbo-shotaro,Person,2026-06-07 07:00:00,2026-06-07 08:00:00,152
tojinbo-shotaro,Person,2026-06-07 08:00:00,2026-06-07 09:00:00,378
tojinbo-shotaro,Person,2026-06-07 09:00:00,2026-06-07 10:00:00,908
tojinbo-shotaro,Person,2026-06-07 10:00:00,2026-06-07 11:00:00,1674
tojinbo-shotaro,Person,2026-06-07 11:00:00,2026-06-07 12:00:00,2014
tojinbo-shotaro,Person,2026-06-07 12:00:00,2026-06-07 13:00:00,2406
tojinbo-shotaro,Person,2026-06-07 13:00:00,2026-06-07 14:00:00,2170
tojinbo-shotaro,Person,2026-06-07 14:00:00,2026-06-07 15:00:00,1861
tojinbo-shotaro,Person,2026-06-07 15:00:00,2026-06-07 16:00:00,812
tojinbo-shotaro,Person,2026-06-07 16:00:00,2026-06-07 17:00:00,1238
tojinbo-shotaro,Person,2026-06-07 17:00:00,2026-06-07 18:00:00,110
tojinbo-shotaro,Person,2026-06-07 18:00:00,2026-06-07 19:00:00,27
tojinbo-shotaro,Person,2026-06-07 19:00:00,2026-06-07 20:00:00,4
tojinbo-shotaro,Person,2026-06-07 20:00:00,2026-06-07 21:00:00,0
tojinbo-shotaro,Person,2026-06-07 21:00:00,2026-06-07 22:00:00,0
tojinbo-shotaro,Person,2026-06-07 22:00:00,2026-06-07 23:00:00,0
tojinbo-shotaro,Person,2026-06-07 23:00:00,2026-06-08 00:00:00,2
