placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
fukui-station-east-entrance,Face,2026-09-21 00:00:00,2026-09-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-21 01:00:00,2026-09-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-21 02:00:00,2026-09-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-21 03:00:00,2026-09-21 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-21 04:00:00,2026-09-21 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-21 05:00:00,2026-09-21 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-21 06:00:00,2026-09-21 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-21 07:00:00,2026-09-21 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-21 08:00:00,2026-09-21 09:00:00,37,0,13,3,0,3,4,2,3,0,0,2,1,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0
fukui-station-east-entrance,Face,2026-09-21 09:00:00,2026-09-21 10:00:00,102,0,27,3,2,8,7,5,4,2,0,14,4,3,8,7,2,4,2,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-21 10:00:00,2026-09-21 11:00:00,122,1,49,16,3,11,6,4,2,1,0,7,2,3,5,0,3,5,2,1,0,0,1,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-21 11:00:00,2026-09-21 12:00:00,117,2,40,6,6,16,9,3,4,1,0,9,3,6,5,3,2,1,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-21 12:00:00,2026-09-21 13:00:00,136,2,39,7,13,21,10,5,4,1,0,10,6,9,4,2,2,1,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-21 13:00:00,2026-09-21 14:00:00,125,1,38,9,5,9,7,6,5,0,0,8,5,9,13,6,1,1,2,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-21 14:00:00,2026-09-21 15:00:00,137,2,44,10,20,10,4,4,5,1,0,6,9,5,6,4,2,0,4,0,0,1,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-21 15:00:00,2026-09-21 16:00:00,175,1,58,6,13,17,10,1,3,2,0,19,9,14,11,6,2,0,2,0,0,0,1,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-21 16:00:00,2026-09-21 17:00:00,125,2,34,11,6,16,9,7,4,2,0,11,6,4,3,5,0,5,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-21 17:00:00,2026-09-21 18:00:00,144,2,58,10,6,15,6,4,0,0,0,14,8,5,8,5,3,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-21 18:00:00,2026-09-21 19:00:00,106,0,42,5,5,10,6,3,1,0,0,16,3,6,5,2,1,0,0,0,0,1,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-21 19:00:00,2026-09-21 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-21 20:00:00,2026-09-21 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-21 21:00:00,2026-09-21 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-21 22:00:00,2026-09-21 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-21 23:00:00,2026-09-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
