placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-07-31 00:00:00,2026-07-31 01:00:00,14
tojinbo-shotaro,Person,2026-07-31 01:00:00,2026-07-31 02:00:00,3
tojinbo-shotaro,Person,2026-07-31 02:00:00,2026-07-31 03:00:00,1
tojinbo-shotaro,Person,2026-07-31 03:00:00,2026-07-31 04:00:00,5
tojinbo-shotaro,Person,2026-07-31 04:00:00,2026-07-31 05:00:00,0
tojinbo-shotaro,Person,2026-07-31 05:00:00,2026-07-31 06:00:00,63
tojinbo-shotaro,Person,2026-07-31 06:00:00,2026-07-31 07:00:00,151
tojinbo-shotaro,Person,2026-07-31 07:00:00,2026-07-31 08:00:00,63
tojinbo-shotaro,Person,2026-07-31 08:00:00,2026-07-31 09:00:00,356
tojinbo-shotaro,Person,2026-07-31 09:00:00,2026-07-31 10:00:00,588
tojinbo-shotaro,Person,2026-07-31 10:00:00,2026-07-31 11:00:00,1423
tojinbo-shotaro,Person,2026-07-31 11:00:00,2026-07-31 12:00:00,1673
tojinbo-shotaro,Person,2026-07-31 12:00:00,2026-07-31 13:00:00,1975
tojinbo-shotaro,Person,2026-07-31 13:00:00,2026-07-31 14:00:00,1839
tojinbo-shotaro,Person,2026-07-31 14:00:00,2026-07-31 15:00:00,1792
tojinbo-shotaro,Person,2026-07-31 15:00:00,2026-07-31 16:00:00,1567
tojinbo-shotaro,Person,2026-07-31 16:00:00,2026-07-31 17:00:00,1132
tojinbo-shotaro,Person,2026-07-31 17:00:00,2026-07-31 18:00:00,255
tojinbo-shotaro,Person,2026-07-31 18:00:00,2026-07-31 19:00:00,53
tojinbo-shotaro,Person,2026-07-31 19:00:00,2026-07-31 20:00:00,26
tojinbo-shotaro,Person,2026-07-31 20:00:00,2026-07-31 21:00:00,6
tojinbo-shotaro,Person,2026-07-31 21:00:00,2026-07-31 22:00:00,0
tojinbo-shotaro,Person,2026-07-31 22:00:00,2026-07-31 23:00:00,1
tojinbo-shotaro,Person,2026-07-31 23:00:00,2026-08-01 00:00:00,0
