placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2026-09-05 00:00:00,2026-09-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-05 01:00:00,2026-09-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-05 02:00:00,2026-09-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-05 03:00:00,2026-09-05 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-05 04:00:00,2026-09-05 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-05 05:00:00,2026-09-05 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-05 06:00:00,2026-09-05 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-05 07:00:00,2026-09-05 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-05 08:00:00,2026-09-05 09:00:00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-05 09:00:00,2026-09-05 10:00:00,10,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-05 10:00:00,2026-09-05 11:00:00,24,0,4,1,6,2,3,1,1,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-05 11:00:00,2026-09-05 12:00:00,58,0,14,6,8,7,4,2,2,0,0,1,6,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-05 12:00:00,2026-09-05 13:00:00,24,0,2,1,5,5,0,3,1,0,0,0,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-05 13:00:00,2026-09-05 14:00:00,79,0,18,11,10,9,2,2,0,0,0,3,6,8,7,2,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-05 14:00:00,2026-09-05 15:00:00,72,0,9,11,7,8,3,1,1,1,0,3,5,13,8,2,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-05 15:00:00,2026-09-05 16:00:00,83,0,14,14,12,10,4,0,1,0,0,4,7,7,5,2,1,1,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-05 16:00:00,2026-09-05 17:00:00,53,0,19,3,5,4,4,0,0,0,0,3,2,6,3,1,1,0,1,0,0,0,0,1,0,0,0,0
tojinbo-shotaro,Face,2026-09-05 17:00:00,2026-09-05 18:00:00,28,0,2,5,3,12,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-05 18:00:00,2026-09-05 19:00:00,9,0,1,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-05 19:00:00,2026-09-05 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-05 20:00:00,2026-09-05 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-05 21:00:00,2026-09-05 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-05 22:00:00,2026-09-05 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-05 23:00:00,2026-09-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
