placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-09-06 00:00:00,2026-09-06 01:00:00,1
tojinbo-shotaro,Person,2026-09-06 01:00:00,2026-09-06 02:00:00,5
tojinbo-shotaro,Person,2026-09-06 02:00:00,2026-09-06 03:00:00,2
tojinbo-shotaro,Person,2026-09-06 03:00:00,2026-09-06 04:00:00,11
tojinbo-shotaro,Person,2026-09-06 04:00:00,2026-09-06 05:00:00,5
tojinbo-shotaro,Person,2026-09-06 05:00:00,2026-09-06 06:00:00,123
tojinbo-shotaro,Person,2026-09-06 06:00:00,2026-09-06 07:00:00,53
tojinbo-shotaro,Person,2026-09-06 07:00:00,2026-09-06 08:00:00,96
tojinbo-shotaro,Person,2026-09-06 08:00:00,2026-09-06 09:00:00,324
tojinbo-shotaro,Person,2026-09-06 09:00:00,2026-09-06 10:00:00,857
tojinbo-shotaro,Person,2026-09-06 10:00:00,2026-09-06 11:00:00,1386
tojinbo-shotaro,Person,2026-09-06 11:00:00,2026-09-06 12:00:00,1889
tojinbo-shotaro,Person,2026-09-06 12:00:00,2026-09-06 13:00:00,1939
tojinbo-shotaro,Person,2026-09-06 13:00:00,2026-09-06 14:00:00,2298
tojinbo-shotaro,Person,2026-09-06 14:00:00,2026-09-06 15:00:00,2225
tojinbo-shotaro,Person,2026-09-06 15:00:00,2026-09-06 16:00:00,1849
tojinbo-shotaro,Person,2026-09-06 16:00:00,2026-09-06 17:00:00,1458
tojinbo-shotaro,Person,2026-09-06 17:00:00,2026-09-06 18:00:00,364
tojinbo-shotaro,Person,2026-09-06 18:00:00,2026-09-06 19:00:00,75
tojinbo-shotaro,Person,2026-09-06 19:00:00,2026-09-06 20:00:00,0
tojinbo-shotaro,Person,2026-09-06 20:00:00,2026-09-06 21:00:00,0
tojinbo-shotaro,Person,2026-09-06 21:00:00,2026-09-06 22:00:00,11
tojinbo-shotaro,Person,2026-09-06 22:00:00,2026-09-06 23:00:00,0
tojinbo-shotaro,Person,2026-09-06 23:00:00,2026-09-07 00:00:00,0
