placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-09-21 00:00:00,2026-09-21 01:00:00,0
tojinbo-shotaro,Person,2026-09-21 01:00:00,2026-09-21 02:00:00,0
tojinbo-shotaro,Person,2026-09-21 02:00:00,2026-09-21 03:00:00,0
tojinbo-shotaro,Person,2026-09-21 03:00:00,2026-09-21 04:00:00,0
tojinbo-shotaro,Person,2026-09-21 04:00:00,2026-09-21 05:00:00,6
tojinbo-shotaro,Person,2026-09-21 05:00:00,2026-09-21 06:00:00,41
tojinbo-shotaro,Person,2026-09-21 06:00:00,2026-09-21 07:00:00,38
tojinbo-shotaro,Person,2026-09-21 07:00:00,2026-09-21 08:00:00,147
tojinbo-shotaro,Person,2026-09-21 08:00:00,2026-09-21 09:00:00,680
tojinbo-shotaro,Person,2026-09-21 09:00:00,2026-09-21 10:00:00,2495
tojinbo-shotaro,Person,2026-09-21 10:00:00,2026-09-21 11:00:00,4056
tojinbo-shotaro,Person,2026-09-21 11:00:00,2026-09-21 12:00:00,3837
tojinbo-shotaro,Person,2026-09-21 12:00:00,2026-09-21 13:00:00,4077
tojinbo-shotaro,Person,2026-09-21 13:00:00,2026-09-21 14:00:00,3747
tojinbo-shotaro,Person,2026-09-21 14:00:00,2026-09-21 15:00:00,3995
tojinbo-shotaro,Person,2026-09-21 15:00:00,2026-09-21 16:00:00,3898
tojinbo-shotaro,Person,2026-09-21 16:00:00,2026-09-21 17:00:00,2823
tojinbo-shotaro,Person,2026-09-21 17:00:00,2026-09-21 18:00:00,1241
tojinbo-shotaro,Person,2026-09-21 18:00:00,2026-09-21 19:00:00,147
tojinbo-shotaro,Person,2026-09-21 19:00:00,2026-09-21 20:00:00,5
tojinbo-shotaro,Person,2026-09-21 20:00:00,2026-09-21 21:00:00,5
tojinbo-shotaro,Person,2026-09-21 21:00:00,2026-09-21 22:00:00,9
tojinbo-shotaro,Person,2026-09-21 22:00:00,2026-09-21 23:00:00,0
tojinbo-shotaro,Person,2026-09-21 23:00:00,2026-09-22 00:00:00,3
