placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-09-24 00:00:00,2026-09-24 01:00:00,0
tojinbo-shotaro,Person,2026-09-24 01:00:00,2026-09-24 02:00:00,0
tojinbo-shotaro,Person,2026-09-24 02:00:00,2026-09-24 03:00:00,1
tojinbo-shotaro,Person,2026-09-24 03:00:00,2026-09-24 04:00:00,8
tojinbo-shotaro,Person,2026-09-24 04:00:00,2026-09-24 05:00:00,0
tojinbo-shotaro,Person,2026-09-24 05:00:00,2026-09-24 06:00:00,4
tojinbo-shotaro,Person,2026-09-24 06:00:00,2026-09-24 07:00:00,25
tojinbo-shotaro,Person,2026-09-24 07:00:00,2026-09-24 08:00:00,29
tojinbo-shotaro,Person,2026-09-24 08:00:00,2026-09-24 09:00:00,140
tojinbo-shotaro,Person,2026-09-24 09:00:00,2026-09-24 10:00:00,402
tojinbo-shotaro,Person,2026-09-24 10:00:00,2026-09-24 11:00:00,1133
tojinbo-shotaro,Person,2026-09-24 11:00:00,2026-09-24 12:00:00,1583
tojinbo-shotaro,Person,2026-09-24 12:00:00,2026-09-24 13:00:00,1524
tojinbo-shotaro,Person,2026-09-24 13:00:00,2026-09-24 14:00:00,1385
tojinbo-shotaro,Person,2026-09-24 14:00:00,2026-09-24 15:00:00,1417
tojinbo-shotaro,Person,2026-09-24 15:00:00,2026-09-24 16:00:00,1487
tojinbo-shotaro,Person,2026-09-24 16:00:00,2026-09-24 17:00:00,1006
tojinbo-shotaro,Person,2026-09-24 17:00:00,2026-09-24 18:00:00,302
tojinbo-shotaro,Person,2026-09-24 18:00:00,2026-09-24 19:00:00,73
tojinbo-shotaro,Person,2026-09-24 19:00:00,2026-09-24 20:00:00,1
tojinbo-shotaro,Person,2026-09-24 20:00:00,2026-09-24 21:00:00,0
tojinbo-shotaro,Person,2026-09-24 21:00:00,2026-09-24 22:00:00,0
tojinbo-shotaro,Person,2026-09-24 22:00:00,2026-09-24 23:00:00,7
tojinbo-shotaro,Person,2026-09-24 23:00:00,2026-09-25 00:00:00,0
