705,LicensePlate,2024-11-09 14:14:18,2024-11-09 14:14:28,"{""box"":{""left"":1476,""right"":4147,""top"":1772,""bottom"":4449},""time"":1731129258861},{""box"":{""left"":1476,""right"":4147,""top"":1772,""bottom"":4449},""time"":1731129260021},{""box"":{""left"":1476,""right"":4147,""top"":1772,""bottom"":4449},""time"":1731129261058},{""box"":{""left"":1476,""right"":4147,""top"":1772,""bottom"":4449},""time"":1731129262067},{""box"":{""left"":1476,""right"":4147,""top"":1772,""bottom"":4449},""time"":1731129263009},{""box"":{""left"":1476,""right"":4147,""top"":1772,""bottom"":4449},""time"":1731129264013},{""box"":{""left"":1476,""right"":4147,""top"":1772,""bottom"":4449},""time"":1731129265028},{""box"":{""left"":1476,""right"":4147,""top"":1772,""bottom"":4449},""time"":1731129266063},{""box"":{""left"":1476,""right"":4147,""top"":1772,""bottom"":4449},""time"":1731129267011},{""box"":{""left"":1476,""right"":4147,""top"":1772,""bottom"":4449},""time"":1731129268005}",,,石川,580,め
706,Face,2024-11-09 14:14:29,2024-11-09 14:14:29,"{""box"":{""left"":5084,""right"":958,""top"":5525,""bottom"":1525},""time"":1731129269210}","25,34",male,,,
707,LicensePlate,2024-11-09 14:14:31,2024-11-09 14:14:45,"{""box"":{""left"":1592,""right"":4185,""top"":1855,""bottom"":4472},""time"":1731129271893},{""box"":{""left"":1592,""right"":4185,""top"":1855,""bottom"":4472},""time"":1731129273015},{""box"":{""left"":1592,""right"":4185,""top"":1855,""bottom"":4472},""time"":1731129274021},{""box"":{""left"":1592,""right"":4185,""top"":1855,""bottom"":4472},""time"":1731129275027},{""box"":{""left"":1592,""right"":4185,""top"":1855,""bottom"":4472},""time"":1731129276065},{""box"":{""left"":1592,""right"":4185,""top"":1855,""bottom"":4472},""time"":1731129277064},{""box"":{""left"":1592,""right"":4185,""top"":1855,""bottom"":4472},""time"":1731129278000},{""box"":{""left"":1592,""right"":4185,""top"":1855,""bottom"":4472},""time"":1731129279037},{""box"":{""left"":1592,""right"":4185,""top"":1855,""bottom"":4472},""time"":1731129280003},{""box"":{""left"":1592,""right"":4185,""top"":1855,""bottom"":4472},""time"":1731129281009},{""box"":{""left"":1592,""right"":4185,""top"":1855,""bottom"":4472},""time"":1731129282005},{""box"":{""left"":1592,""right"":4185,""top"":1855,""bottom"":4472},""time"":1731129283012},{""box"":{""left"":1592,""right"":4185,""top"":1855,""bottom"":4472},""time"":1731129284011},{""box"":{""left"":1592,""right"":4185,""top"":1855,""bottom"":4472},""time"":1731129285019}",,,姫路,531,た
710,LicensePlate,2024-11-09 14:15:38,2024-11-09 14:15:46,"{""box"":{""left"":1565,""right"":4014,""top"":1825,""bottom"":4308},""time"":1731129338347},{""box"":{""left"":1565,""right"":4014,""top"":1825,""bottom"":4308},""time"":1731129339007},{""box"":{""left"":1565,""right"":4014,""top"":1825,""bottom"":4308},""time"":1731129340004},{""box"":{""left"":1565,""right"":4014,""top"":1825,""bottom"":4308},""time"":1731129341011},{""box"":{""left"":1565,""right"":4014,""top"":1825,""bottom"":4308},""time"":1731129342017},{""box"":{""left"":1565,""right"":4014,""top"":1825,""bottom"":4308},""time"":1731129343016},{""box"":{""left"":1565,""right"":4014,""top"":1825,""bottom"":4308},""time"":1731129344023},{""box"":{""left"":1565,""right"":4014,""top"":1825,""bottom"":4308},""time"":1731129345020},{""box"":{""left"":1565,""right"":4014,""top"":1825,""bottom"":4308},""time"":1731129346017}",,,滋賀,341,み
711,Face,2024-11-09 14:15:46,2024-11-09 14:15:46,"{""box"":{""left"":1516,""right"":210,""top"":1905,""bottom"":710},""time"":1731129346132}","45,54",male,,,
712,LicensePlate,2024-11-09 14:15:48,2024-11-09 14:15:57,"{""box"":{""left"":1500,""right"":4210,""top"":1745,""bottom"":4472},""time"":1731129348362},{""box"":{""left"":1500,""right"":4210,""top"":1745,""bottom"":4472},""time"":1731129349106},{""box"":{""left"":1500,""right"":4210,""top"":1745,""bottom"":4472},""time"":1731129350000},{""box"":{""left"":1500,""right"":4210,""top"":1745,""bottom"":4472},""time"":1731129351000},{""box"":{""left"":1500,""right"":4210,""top"":1745,""bottom"":4472},""time"":1731129352007},{""box"":{""left"":1500,""right"":4210,""top"":1745,""bottom"":4472},""time"":1731129353004},{""box"":{""left"":1500,""right"":4210,""top"":1745,""bottom"":4472},""time"":1731129354002},{""box"":{""left"":1500,""right"":4210,""top"":1745,""bottom"":4472},""time"":1731129355009},{""box"":{""left"":1500,""right"":4210,""top"":1745,""bottom"":4472},""time"":1731129356016},{""box"":{""left"":1500,""right"":4210,""top"":1745,""bottom"":4472},""time"":1731129357023}",,,石川,300,や
713,Face,2024-11-09 14:15:59,2024-11-09 14:15:59,"{""box"":{""left"":5827,""right"":804,""top"":6217,""bottom"":1304},""time"":1731129359596}","6,12",male,,,
716,LicensePlate,2024-11-09 14:16:15,2024-11-09 14:16:23,"{""box"":{""left"":1732,""right"":4062,""top"":1993,""bottom"":4437},""time"":1731129375422},{""box"":{""left"":1732,""right"":4062,""top"":1993,""bottom"":4437},""time"":1731129376022},{""box"":{""left"":1732,""right"":4062,""top"":1993,""bottom"":4437},""time"":1731129377058},{""box"":{""left"":1732,""right"":4062,""top"":1993,""bottom"":4437},""time"":1731129378067},{""box"":{""left"":1732,""right"":4062,""top"":1993,""bottom"":4437},""time"":1731129379063},{""box"":{""left"":1732,""right"":4062,""top"":1993,""bottom"":4437},""time"":1731129380000},{""box"":{""left"":1732,""right"":4062,""top"":1993,""bottom"":4437},""time"":1731129381006},{""box"":{""left"":1732,""right"":4062,""top"":1993,""bottom"":4437},""time"":1731129382005},{""box"":{""left"":1732,""right"":4062,""top"":1993,""bottom"":4437},""time"":1731129383013}",,,和歌山,338,ぬ
717,LicensePlate,2024-11-09 14:16:58,2024-11-09 14:17:07,"{""box"":{""left"":1527,""right"":3953,""top"":1883,""bottom"":4416},""time"":1731129418706},{""box"":{""left"":1527,""right"":3953,""top"":1883,""bottom"":4416},""time"":1731129419004},{""box"":{""left"":1527,""right"":3953,""top"":1883,""bottom"":4416},""time"":1731129420007},{""box"":{""left"":1527,""right"":3953,""top"":1883,""bottom"":4416},""time"":1731129421006},{""box"":{""left"":1527,""right"":3953,""top"":1883,""bottom"":4416},""time"":1731129422003},{""box"":{""left"":1527,""right"":3953,""top"":1883,""bottom"":4416},""time"":1731129423011},{""box"":{""left"":1527,""right"":3953,""top"":1883,""bottom"":4416},""time"":1731129424008},{""box"":{""left"":1527,""right"":3953,""top"":1883,""bottom"":4416},""time"":1731129425016},{""box"":{""left"":1527,""right"":3953,""top"":1883,""bottom"":4416},""time"":1731129426024},{""box"":{""left"":1527,""right"":3953,""top"":1883,""bottom"":4416},""time"":1731129427022}",,,福井,532,め
718,LicensePlate,2024-11-09 14:18:37,2024-11-09 14:18:37,"{""box"":{""left"":8473,""right"":5278,""top"":8815,""bottom"":5598},""time"":1731129517468}",,,京都,300,ふ
