placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2026-07-30 00:00:00,2026-07-30 01:00:00,4
fukui-station-east-entrance,Person,2026-07-30 01:00:00,2026-07-30 02:00:00,3
fukui-station-east-entrance,Person,2026-07-30 02:00:00,2026-07-30 03:00:00,0
fukui-station-east-entrance,Person,2026-07-30 03:00:00,2026-07-30 04:00:00,7
fukui-station-east-entrance,Person,2026-07-30 04:00:00,2026-07-30 05:00:00,29
fukui-station-east-entrance,Person,2026-07-30 05:00:00,2026-07-30 06:00:00,43
fukui-station-east-entrance,Person,2026-07-30 06:00:00,2026-07-30 07:00:00,241
fukui-station-east-entrance,Person,2026-07-30 07:00:00,2026-07-30 08:00:00,413
fukui-station-east-entrance,Person,2026-07-30 08:00:00,2026-07-30 09:00:00,957
fukui-station-east-entrance,Person,2026-07-30 09:00:00,2026-07-30 10:00:00,943
fukui-station-east-entrance,Person,2026-07-30 10:00:00,2026-07-30 11:00:00,1019
fukui-station-east-entrance,Person,2026-07-30 11:00:00,2026-07-30 12:00:00,1209
fukui-station-east-entrance,Person,2026-07-30 12:00:00,2026-07-30 13:00:00,1175
fukui-station-east-entrance,Person,2026-07-30 13:00:00,2026-07-30 14:00:00,1187
fukui-station-east-entrance,Person,2026-07-30 14:00:00,2026-07-30 15:00:00,967
fukui-station-east-entrance,Person,2026-07-30 15:00:00,2026-07-30 16:00:00,1041
fukui-station-east-entrance,Person,2026-07-30 16:00:00,2026-07-30 17:00:00,1108
fukui-station-east-entrance,Person,2026-07-30 17:00:00,2026-07-30 18:00:00,1050
fukui-station-east-entrance,Person,2026-07-30 18:00:00,2026-07-30 19:00:00,976
fukui-station-east-entrance,Person,2026-07-30 19:00:00,2026-07-30 20:00:00,256
fukui-station-east-entrance,Person,2026-07-30 20:00:00,2026-07-30 21:00:00,262
fukui-station-east-entrance,Person,2026-07-30 21:00:00,2026-07-30 22:00:00,172
fukui-station-east-entrance,Person,2026-07-30 22:00:00,2026-07-30 23:00:00,25
fukui-station-east-entrance,Person,2026-07-30 23:00:00,2026-07-31 00:00:00,3
