placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2026-07-04 00:00:00,2026-07-04 01:00:00,0
fukui-station-east-entrance,Person,2026-07-04 01:00:00,2026-07-04 02:00:00,0
fukui-station-east-entrance,Person,2026-07-04 02:00:00,2026-07-04 03:00:00,0
fukui-station-east-entrance,Person,2026-07-04 03:00:00,2026-07-04 04:00:00,0
fukui-station-east-entrance,Person,2026-07-04 04:00:00,2026-07-04 05:00:00,11
fukui-station-east-entrance,Person,2026-07-04 05:00:00,2026-07-04 06:00:00,33
fukui-station-east-entrance,Person,2026-07-04 06:00:00,2026-07-04 07:00:00,129
fukui-station-east-entrance,Person,2026-07-04 07:00:00,2026-07-04 08:00:00,199
fukui-station-east-entrance,Person,2026-07-04 08:00:00,2026-07-04 09:00:00,419
fukui-station-east-entrance,Person,2026-07-04 09:00:00,2026-07-04 10:00:00,942
fukui-station-east-entrance,Person,2026-07-04 10:00:00,2026-07-04 11:00:00,783
fukui-station-east-entrance,Person,2026-07-04 11:00:00,2026-07-04 12:00:00,990
fukui-station-east-entrance,Person,2026-07-04 12:00:00,2026-07-04 13:00:00,815
fukui-station-east-entrance,Person,2026-07-04 13:00:00,2026-07-04 14:00:00,1042
fukui-station-east-entrance,Person,2026-07-04 14:00:00,2026-07-04 15:00:00,1231
fukui-station-east-entrance,Person,2026-07-04 15:00:00,2026-07-04 16:00:00,1090
fukui-station-east-entrance,Person,2026-07-04 16:00:00,2026-07-04 17:00:00,1334
fukui-station-east-entrance,Person,2026-07-04 17:00:00,2026-07-04 18:00:00,1143
fukui-station-east-entrance,Person,2026-07-04 18:00:00,2026-07-04 19:00:00,884
fukui-station-east-entrance,Person,2026-07-04 19:00:00,2026-07-04 20:00:00,279
fukui-station-east-entrance,Person,2026-07-04 20:00:00,2026-07-04 21:00:00,218
fukui-station-east-entrance,Person,2026-07-04 21:00:00,2026-07-04 22:00:00,127
fukui-station-east-entrance,Person,2026-07-04 22:00:00,2026-07-04 23:00:00,44
fukui-station-east-entrance,Person,2026-07-04 23:00:00,2026-07-05 00:00:00,16
